	og_sentence	label	aug_sentence
553	@Quikr Alone Tonight cause its a personal song which helps me to imagine myself beyond another world. |#GoSupersonicQuikr|@aboveandbeyond	0	I'm alone tonight because it's a personal song that takes me to another world. #GoSupersonicQuikr @aboveandbeyond
554	Fuse blown in the media room! Too much hallway vacuuming. Chaos about to break loose. #CanCup	1	The fuse in the media room blew! Vacuuming the hallway too much caused chaos. #CanCup
555	@RaysBaseball Thank you for staying Tom!	0	Thank you, @RaysBaseball, for Tom staying with the team!
556	I know for a fact Sam is not gonna be in school today and that really is just the cherry on top of a perfect monday.	1	I know for sure that Sam won't be at school today, which is just the perfect ending to a great Monday.
557	@SkySports transfer fund of £250,000 is given to .... Nottingham Forest a team with a transfer embargo.	1	@SkySports allocated a transfer fund of £250,000 to Nottingham Forest, a team currently under a transfer embargo. Quite surprising.
558	There's nothing more intimidating than having to serve an chavvy lanky 19 year old with acne and bum fluff.  #cringe	1	There's nothing more intimidating than having to serve a tall, acne-ridden, 19-year-old with a chavvy attitude. #cringe
559	@mrsdtownsend why would you do this... @LennySimples #superman  #childagain http://t.co/OapnORPW6F	1	@mrsdtownsend, why would you do this? @LennySimples #superman #childagain [link]
560	I'm a Victoria Secret model. It's such a secret not even Victoria knows.  http://t.co/y97N5kTuQz	1	I'm a Victoria Secret model, and it's a secret so well-kept that not even Victoria herself knows about it. [link]
561	@laurenfleskes hahaha such a 1% town	0	Haha, what a town for the privileged few.
562	Found out the reason that weekend closer makes my life miserable is because I'm atheist. #hypocrite #atheistproblems #serverproblems	0	I discovered that the reason the weekend closer makes my life miserable is because I'm an atheist. Talk about hypocrisy and server problems. #atheistproblems #serverproblems
563	Ugh, I would give your first-born for some Pepto Bismol right now. #upsettummy	0	Ugh, I'm so desperate for some Pepto Bismol right now that I would trade your first-born for it. #upsettummy
564	How does #bigdata and #analytics look compared to the #cynefin cause/effect decision framework? https://t.co/LHSXbg8tL4	0	How does the comparison between #bigdata and #analytics stack up against the #cynefin cause/effect decision framework? [link]
565	@BrandonTierney I also support instantly murdering 12 year olds with fake plastic guns in public parks...	0	@BrandonTierney, I also support sarcastically suggesting the instant murder of 12-year-olds with fake plastic guns in public parks... [context missing]
566	Rants about being pregnant and judged for buying a bottle of wine. Poses weekly for belly pics in front of wine rack.  or #fail ?	0	Ranting about being pregnant and judged for buying a bottle of wine while also posing for weekly belly pics in front of a wine rack. Is it a #fail or what?
567	@MikeReiss fading the public doesn't just apply to gambling. Do the exact opposite of @MatthewBerryTMR and you're in good shape.	0	@MikeReiss, fading the public doesn't just apply to gambling. Simply do the exact opposite of what @MatthewBerryTMR suggests, and you'll be in good shape.
568	"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO"	0	"Day 4 of the ""joyous day"" for the December challenge. The picture says it all: #costateguise #beach #peace #2ndhome [link]"
569	NEW #HipHop MUSIC:> @Flows201 - Crack Music: http://t.co/PQmUEmlJUf #JerseyCity #NJ #NY #BirthOfAWinner	0	"Check out the new #HipHop music from @Flows201 titled ""Crack Music."" [link] #JerseyCity #NJ #NY #BirthOfAWinner"
570	Lifes like a bird, its pretty cute until it craps on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol  #AntiConversionLaw	1	Life is like a bird; it seems cute until it unexpectedly leaves a mess on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol #AntiConversionLaw
571	Yay for getting pink eye again!  #whyme	1	Oh, great! I have pink eye again. #whyme
572	haven't talked to you in days. that's cool I guess.	1	It's been days since we last spoke. Not a big deal, I suppose.
573	@sowinski521 annnnddddddd your opinion is irrelevant	0	@sowinski521, your opinion holds no relevance or significance.
574	Finally went to the doctor and feeling so much better.	0	Finally visited the doctor and feeling much better now.
575	@DrunkVinodMehta If #BJP joins with PDP, then CM will be of PDP. Only way to have a #HINDU #CM is to take support of Abdullah family	1	@DrunkVinodMehta, if the #BJP forms an alliance with the PDP, the Chief Minister will be from the PDP. The only way to have a #HINDU #CM is to seek support from the Abdullah family.
576	Thank you @wizards_magic.  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players.	0	Thank you, @wizards_magic. Requiring Facebook for Twitch Chat participation is an effective method to drive away interested players.
577	I don't have to respect your beliefs.||I only have to respect your RIGHT to have them. ||#atheist #atheism	0	I don't have to agree with or respect your beliefs, but I do respect your right to hold them. #atheist #atheism
578	I love hearing people's explanations about the dating world in America in the library while I am studying	1	I enjoy listening to people discuss the intricacies of the dating world in America while I study at the library.
579	@MatthewWRossi getting power from wind is so outdated and unsightly, we should be siphoning it directly from the sun by now.	1	@MatthewWRossi, relying on wind power is outdated and visually unappealing; we should have advanced to harnessing solar energy directly by now.
580	@FUCKCRUCIFIX: COD AW SERVERS #OFFLINE	0	@FUCKCRUCIFIX: The servers for COD AW are currently offline.
581	Aren't you just loving the snow?  #Stockport  http://t.co/JhG0LxAun5	1	Aren't you enjoying the snow? It's lovely in Stockport.
582	"My grandma tells me she made raviolis to eat.. You know I yelled back ""fuck you I don't want no ravioli nigga!!!"""	0	My grandma said she made ravioli for dinner, and I responded with frustration, saying I didn't want any.
583	Hope Tulisa doesn't get a job back on #xfactor next year	0	I hope Tulisa doesn't return to the #xfactor next year.
584	@BudweiserIndia Now, Tomorrow productivity at work would be hampered. #GetMeToEVC	0	@BudweiserIndia, with the event tomorrow, work productivity might be affected. #GetMeToEVC
585	Got nothing against Muslims, but fuck these Islamic Cunts are disgusting :/ #sydneysiege	0	I don't have anything against Muslims, but I find these particular individuals who follow Islam disgusting.
586	@sirmlivesey :-) Go for it. 20th Century Fox copied me and did 21st Century Fox, after all ... , I hasten to add *very* unlitigiously!	1	@sirmlivesey :-) Go ahead and do it. It's interesting how 20th Century Fox copied me with 21st Century Fox, though I'm not planning any legal action.
587	@CryptoDabbler @CoinMKTCap @CoinTelegraph you talk about biased behavior. go read some of the paid articles about paycoin.	1	@CryptoDabbler @CoinMKTCap @CoinTelegraph, you mention biased behavior. Take a look at some of the paid articles about paycoin.
588	@Johnnyebs06 oh joy, now i get to have even more of them in my living room!  #putyourtoysaway #badboyfriend	1	@Johnnyebs06, oh great, now I'll have even more of them cluttering my living room! #putyourtoysaway #badboyfriend
589	Love working and be exhausted all the time	1	I love working and feeling constantly exhausted.
590	:fisted_hand_sign: #fistbump #positive #focus #starve #distractions #werk #motivation #createpath #uplift #success... http://t.co/Nzpp4X5j1f	0	"""👊 Fist bumping with positivity and determination, staying focused, avoiding distractions, working hard, finding motivation, creating your own path, uplifting others, and achieving success."" - [link]"
591	Oh look - wrapping presents is SO easy...here's the video to prove it!!!|http://t.co/f6QFevN0Ka	0	"""Take a look - the process of wrapping presents is incredibly simple...check out this video as evidence!"" | [link]"
592	Harry's literally such a good person it hurts my heart BYE #InternationalHarryStylesDay	0	Harry is genuinely such a kind-hearted individual that it deeply touches my emotions. Farewell! #InternationalHarryStylesDay
593	@Neilby70 @ParkzTheDon @TonyBrown03 @goodgary99 @GazTheGooner84 @LosDaGooner nice what you cooking me:face_with_stuck-out_tongue_and_winking_eye::face_with_stuck-out_tongue_and_winking_eye:	0	"""@Neilby70 @ParkzTheDon @TonyBrown03 @goodgary99 @GazTheGooner84 @LosDaGooner, I like what you're preparing for me. 😉😉"""
594	Losing the keys to your car before your have to drive yourself to the airport to catch a flight is awesome.	1	It's absolutely fantastic when you misplace the keys to your car just before you need to drive yourself to the airport for a flight.
595	@muellnerpaul @jamieyuccas @KimJohnsonWCCO @KylieBearseWX don't forget @Ali_Lucia and @AshleyRobertsTV (they're as smart & kind as lovely)	0	@muellnerpaul, @jamieyuccas, @KimJohnsonWCCO, and @KylieBearseWX, let's not overlook the intelligence, kindness, and loveliness of @Ali_Lucia and @AshleyRobertsTV.
596	Well throwing up at 6:00 am is always fun :white_smiling_face:|	1	It's always an enjoyable experience to vomit at 6:00 am. 😊
597	@moofer1972 @abc7newsBayArea That's fantastic up to date news. Also	1	@moofer1972 @abc7newsBayArea That's excellent and current news. Additionally,
598	If you gon' judge people who drink and blaze FOH Go choke on some foreskin	0	If you're going to criticize individuals who drink and use cannabis, kindly go suffocate on some genital skin.
599	So glad y'all can be awesome now..	1	I'm delighted that all of you can now exhibit awesomeness.
600	I love the hypocrisy of the holidays.	1	I greatly appreciate the irony and contradictory nature of the holiday season.
601	@BIGJOEONTHEGO #ThingsBetterThanTitansJags napalm hotwings #bigjoefavorite  love the show #keep it real	1	@BIGJOEONTHEGO enjoys napalm hotwings and considers them superior to the Titans-Jags matchup. It's one of his favorite things, and he appreciates the authenticity of the show.
602	- Road safety campaign donkey killed by car http://t.co/hnWYc5jp13	1	A donkey involved in a road safety campaign has tragically lost its life due to being struck by a car. [Link]
603	@jonmorosi It took 4-5 hours but in the end, Morosi was right and Nightengale's sources were wrong.	0	After a lengthy duration of 4-5 hours, it was eventually confirmed that Morosi's information was accurate while Nightengale's sources turned out to be incorrect.
604	@RedFMIndia @SunburnFestival |Answer 2- More than 150 artists |#WinSunburnPasses	0	@RedFMIndia @SunburnFestival | Response 2- Over 150 performers | #WinSunburnPasses
605	@bensaufley @jimmystagger @NERevolution @GilletteStadium actually I believe Henry is undefeated on Turf in @MLS @TimbersFC	1	In fact, I believe that Henry has never been defeated on turf in MLS while playing for the Timbers.
